"testNo","algorithm","Input.SNR","utterances","phonemes","filename","pesq","pesqImp","segSNR","segSNRImp","testName","MOS","MOSle","CMOS","PRRcorr","PRRacc","PRRdels","PRRsubs","PRRinss","PRRn","PRRcorrImp","PRRaccImp"
8,"phonemeIDBM",-6,NA,5,"phonemeIDBM_005ph-6dB.wav",3.091082,0.81237,-9.991814,-6.564549,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,3.39,3.39,542,0,0,561,-28.34,13.91
8,"phonemeIDBM",-6,NA,10,"phonemeIDBM_010ph-6dB.wav",2.708204,0.429492,-9.997851,-6.570585,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,8.38,8.02,490,24,2,561,-23.35,18.54
8,"phonemeIDBM",-3,NA,1,"phonemeIDBM_001ph-3dB.wav",2.769816,0.906715,-9.997256,-8.59226,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,1.07,1.07,555,0,0,561,-34.58,11.41
8,"phonemeIDBM",-3,NA,5,"phonemeIDBM_005ph-3dB.wav",2.210522,0.347422,-9.997366,-8.592369,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,4.28,4.28,535,2,0,561,-31.37,14.62
8,"phonemeIDBM",-3,NA,10,"phonemeIDBM_010ph-3dB.wav",2.49646,0.633359,-9.997893,-8.592897,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,7.66,7.66,508,10,0,561,-27.99,18
8,"phonemeIDBM",0,NA,1,"phonemeIDBM_001ph00dB.wav",2.457048,0.374134,-9.998698,-12.065003,"SoI = c3s(m)
Noise = NOIZEUS car",1,1,-3,1.07,1.07,555,0,0,561,-36.18,8.73
8,"phonemeIDBM",0,NA,5,"phonemeIDBM_005ph00dB.wav",3.199398,1.116484,-9.998786,-12.065091,"SoI = c3s(m)
Noise = NOIZEUS car",1,1,-3,1.78,1.78,551,0,0,561,-35.47,9.44
8,"phonemeIDBM",0,NA,10,"phonemeIDBM_010ph00dB.wav",2.755714,0.6728,-9.998757,-12.065062,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,10.87,10.52,461,39,2,561,-26.38,18.18
8,"phonemeIDBM",3,NA,1,"phonemeIDBM_001ph03dB.wav",0.972751,-1.237542,-9.998871,-15.783171,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,0.53,0.53,558,0,0,561,-37.44,1.24
8,"phonemeIDBM",3,NA,5,"phonemeIDBM_005ph03dB.wav",0.976492,-1.2338,-9.998101,-15.782401,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,0.53,0.53,558,0,0,561,-37.44,1.24
8,"phonemeIDBM",3,NA,10,"phonemeIDBM_010ph03dB.wav",2.804957,0.594664,-9.95756,-15.74186,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,14.8,13.19,382,96,9,561,-23.17,13.9
8,"phonemeIDBM",6,NA,1,"phonemeIDBM_001ph06dB.wav",0.97653,-1.391688,-9.998561,-16.769563,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,0.53,0.53,558,0,0,561,-40.65,-2.32
8,"phonemeIDBM",6,NA,5,"phonemeIDBM_005ph06dB.wav",2.803641,0.435423,-9.998146,-16.769148,"SoI = c3s(m)
Noise = NOIZEUS car",1,1,-3,5.7,5.7,522,7,0,561,-35.48,2.85
8,"phonemeIDBM",6,NA,10,"phonemeIDBM_010ph06dB.wav",1.653457,-0.71476,-9.997762,-16.768764,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,8.91,8.91,491,20,0,561,-32.27,6.06
8,"phonemeMMSE",-6,NA,1,"phonemeMMSE_001ph-6dB.wav",1.646454,-0.632258,4.387066,7.814332,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.37,-5.7,86,299,208,561,-0.359999999999999,4.82
8,"phonemeMMSE",-6,NA,5,"phonemeMMSE_005ph-6dB.wav",1.646454,-0.632258,4.387066,7.814332,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.37,-5.7,86,299,208,561,-0.359999999999999,4.82
8,"phonemeMMSE",-6,NA,10,"phonemeMMSE_010ph-6dB.wav",1.646454,-0.632258,4.387066,7.814332,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.37,-5.7,86,299,208,561,-0.359999999999999,4.82
8,"phonemeMMSE",-3,NA,1,"phonemeMMSE_001ph-3dB.wav",1.854803,-0.008298,6.838648,8.243644,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.3,-0.71,68,323,174,561,-5.35,9.63
8,"phonemeMMSE",-3,NA,5,"phonemeMMSE_005ph-3dB.wav",1.854803,-0.008298,6.838648,8.243644,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.3,-0.71,68,323,174,561,-5.35,9.63
8,"phonemeMMSE",-3,NA,10,"phonemeMMSE_010ph-3dB.wav",1.854803,-0.008298,6.838648,8.243644,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.3,-0.71,68,323,174,561,-5.35,9.63
8,"phonemeMMSE",0,NA,1,"phonemeMMSE_001ph00dB.wav",2.068142,-0.014772,7.10309,5.036785,"SoI = c3s(m)
Noise = NOIZEUS car",3.22222222222222,3.77777777777778,1,32.98,2.5,63,313,171,561,-4.27,10.16
8,"phonemeMMSE",0,NA,5,"phonemeMMSE_005ph00dB.wav",2.068142,-0.014772,7.10309,5.036785,"SoI = c3s(m)
Noise = NOIZEUS car",2.8,3.7,0.8,32.98,2.5,63,313,171,561,-4.27,10.16
8,"phonemeMMSE",0,NA,10,"phonemeMMSE_010ph00dB.wav",2.068142,-0.014772,7.10309,5.036785,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,32.98,2.5,63,313,171,561,-4.27,10.16
8,"phonemeMMSE",3,NA,1,"phonemeMMSE_001ph03dB.wav",2.267992,0.057699,8.32122,2.536919,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,36.19,6.06,71,287,169,561,-1.78,6.77
8,"phonemeMMSE",3,NA,5,"phonemeMMSE_005ph03dB.wav",2.267992,0.057699,8.32122,2.536919,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,36.19,6.06,71,287,169,561,-1.78,6.77
8,"phonemeMMSE",3,NA,10,"phonemeMMSE_010ph03dB.wav",2.267992,0.057699,8.32122,2.536919,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,36.19,6.06,71,287,169,561,-1.78,6.77
8,"phonemeMMSE",6,NA,1,"phonemeMMSE_001ph06dB.wav",2.474422,0.106205,12.373455,5.602453,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,40.11,9.8,65,271,170,561,-1.07,6.95
8,"phonemeMMSE",6,NA,5,"phonemeMMSE_005ph06dB.wav",2.474422,0.106205,12.373455,5.602453,"SoI = c3s(m)
Noise = NOIZEUS car",3,3,0,40.11,9.8,65,271,170,561,-1.07,6.95
8,"phonemeMMSE",6,NA,10,"phonemeMMSE_010ph06dB.wav",2.474422,0.106205,12.373455,5.602453,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,40.11,9.8,65,271,170,561,-1.07,6.95
8,"phonememodifiedOnline",-6,NA,1,"phonememodifiedOnline_001ph-6dB.wav",1.942227,-0.336485,2.482502,5.909768,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,33.69,-18.36,63,309,292,561,1.96,-7.84
8,"phonememodifiedOnline",-6,NA,5,"phonememodifiedOnline_005ph-6dB.wav",1.789623,-0.489089,0.54241,3.969676,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,33.33,-10.34,62,312,245,561,1.6,0.18
8,"phonememodifiedOnline",-6,NA,10,"phonememodifiedOnline_010ph-6dB.wav",1.835886,-0.442826,-0.348958,3.078307,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.73,-9.8,51,332,233,561,0,0.719999999999999
8,"phonememodifiedOnline",-3,NA,1,"phonememodifiedOnline_001ph-3dB.wav",2.073788,0.210687,4.668121,6.073118,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,34.76,-15.69,53,313,283,561,-0.890000000000001,-5.35
8,"phonememodifiedOnline",-3,NA,5,"phonememodifiedOnline_005ph-3dB.wav",1.90248,0.039379,2.830897,4.235894,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,34.94,-7.66,59,306,239,561,-0.710000000000001,2.68
8,"phonememodifiedOnline",-3,NA,10,"phonememodifiedOnline_010ph-3dB.wav",1.949531,0.08643,1.936164,3.34116,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,32.98,-10.16,52,324,242,561,-2.67,0.18
8,"phonememodifiedOnline",0,NA,1,"phonememodifiedOnline_001ph00dB.wav",2.216845,0.13393,6.977824,4.911519,"SoI = c3s(m)
Noise = NOIZEUS car",3.11111111111111,3.77777777777778,1.22222222222222,38.32,-10.34,53,293,273,561,1.07,-2.68
8,"phonememodifiedOnline",0,NA,5,"phonememodifiedOnline_005ph00dB.wav",2.071451,-0.011463,5.28852,3.222215,"SoI = c3s(m)
Noise = NOIZEUS car",3.11111111111111,3.66666666666667,0.666666666666667,36.72,-5.17,56,299,235,561,-0.530000000000001,2.49
8,"phonememodifiedOnline",0,NA,10,"phonememodifiedOnline_010ph00dB.wav",2.058129,-0.024785,4.389746,2.323441,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,35.47,-6.77,64,298,237,561,-1.78,0.890000000000001
8,"phonememodifiedOnline",3,NA,1,"phonememodifiedOnline_001ph03dB.wav",2.345489,0.135196,6.840907,1.056606,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,41.71,-5.7,48,279,266,561,3.74,-4.99
8,"phonememodifiedOnline",3,NA,5,"phonememodifiedOnline_005ph03dB.wav",2.184458,-0.025835,7.261763,1.477462,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,38.86,-3.74,67,276,239,561,0.890000000000001,-3.03
8,"phonememodifiedOnline",3,NA,10,"phonememodifiedOnline_010ph03dB.wav",2.216283,0.00599,6.781481,0.99718,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,39.57,-1.96,48,291,233,561,1.6,-1.25
8,"phonememodifiedOnline",6,NA,1,"phonememodifiedOnline_001ph06dB.wav",2.502667,0.134449,6.551366,-0.219636,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,44.39,3.03,57,255,232,561,3.21,0.18
8,"phonememodifiedOnline",6,NA,5,"phonememodifiedOnline_005ph06dB.wav",2.347305,-0.020913,6.864672,0.09367,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,41.89,1.78,63,263,225,561,0.710000000000001,-1.07
8,"phonememodifiedOnline",6,NA,10,"phonememodifiedOnline_010ph06dB.wav",2.384517,0.0163,7.264906,0.493904,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,40.82,2.5,52,280,215,561,-0.359999999999999,-0.35
8,"phonememodifiedSupervised",-6,NA,1,"phonememodifiedSupervised_001ph-6dB.wav",2.278717,6e-06,-3.426878,0.000388,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.73,-10.52,51,332,237,561,0,0
8,"phonememodifiedSupervised",-6,NA,5,"phonememodifiedSupervised_005ph-6dB.wav",2.278686,-2.6e-05,-3.426284,0.000982,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.73,-10.52,51,332,237,561,0,0
8,"phonememodifiedSupervised",-6,NA,10,"phonememodifiedSupervised_010ph-6dB.wav",2.278643,-6.9e-05,-3.424412,0.002853,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.73,-10.52,51,332,237,561,0,0
8,"phonememodifiedSupervised",-3,NA,1,"phonememodifiedSupervised_001ph-3dB.wav",1.862139,-0.000961,-1.40389,0.001107,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,35.65,-10.52,60,301,259,561,0,-0.18
8,"phonememodifiedSupervised",-3,NA,5,"phonememodifiedSupervised_005ph-3dB.wav",1.862134,-0.000967,-1.403744,0.001253,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,35.65,-10.34,60,301,258,561,0,0
8,"phonememodifiedSupervised",-3,NA,10,"phonememodifiedSupervised_010ph-3dB.wav",1.842051,-0.02105,-1.218175,0.186822,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,35.47,-10.87,63,299,260,561,-0.18,-0.529999999999999
8,"phonememodifiedSupervised",0,NA,1,"phonememodifiedSupervised_001ph00dB.wav",2.081787,-0.001127,2.06698,0.000675,"SoI = c3s(m)
Noise = NOIZEUS car",3.33333333333333,3.44444444444444,0,37.25,-7.66,71,281,252,561,0,0
8,"phonememodifiedSupervised",0,NA,5,"phonememodifiedSupervised_005ph00dB.wav",2.08175,-0.001165,2.067971,0.001666,"SoI = c3s(m)
Noise = NOIZEUS car",2.77777777777778,3.44444444444444,-0.111111111111111,37.25,-7.66,71,281,252,561,0,0
8,"phonememodifiedSupervised",0,NA,10,"phonememodifiedSupervised_010ph00dB.wav",2.068811,-0.014103,2.221474,0.155169,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,37.25,-7.31,72,280,250,561,0,0.350000000000001
8,"phonememodifiedSupervised",3,NA,1,"phonememodifiedSupervised_001ph03dB.wav",2.209078,-0.001214,5.786162,0.001861,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,37.97,-0.71,54,294,217,561,0,0
8,"phonememodifiedSupervised",3,NA,5,"phonememodifiedSupervised_005ph03dB.wav",2.209079,-0.001214,5.786123,0.001822,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,37.97,-0.71,54,294,217,561,0,0
8,"phonememodifiedSupervised",3,NA,10,"phonememodifiedSupervised_010ph03dB.wav",2.199616,-0.010677,5.901867,0.117567,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,37.97,-0.89,54,294,218,561,0,-0.18
8,"phonememodifiedSupervised",6,NA,1,"phonememodifiedSupervised_001ph06dB.wav",2.366894,-0.001324,6.772548,0.001546,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,41.18,2.85,61,269,215,561,0,0
8,"phonememodifiedSupervised",6,NA,5,"phonememodifiedSupervised_005ph06dB.wav",2.366894,-0.001323,6.772631,0.00163,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,41.18,2.85,61,269,215,561,0,0
8,"phonememodifiedSupervised",6,NA,10,"phonememodifiedSupervised_010ph06dB.wav",2.366839,-0.001378,6.77188,0.000878,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,41.18,2.85,61,269,215,561,0,0
8,"phonememohammadiaOnline",-6,NA,1,"phonememohammadiaOnline_001ph-6dB.wav",1.204511,-1.074201,-9.089866,-5.6626,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.41,1.78,125,271,155,561,-2.32,12.3
8,"phonememohammadiaOnline",-6,NA,5,"phonememohammadiaOnline_005ph-6dB.wav",1.144751,-1.13396,-9.148913,-5.721647,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.88,0.18,122,277,161,561,-2.85,10.7
8,"phonememohammadiaOnline",-6,NA,10,"phonememohammadiaOnline_010ph-6dB.wav",1.4411,-0.837611,-9.126965,-5.699699,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.7,2.14,116,284,149,561,-3.03,12.66
8,"phonememohammadiaOnline",-6,NA,50,"phonememohammadiaOnline_050ph-6dB.wav",1.244536,-1.034175,-9.147755,-5.720489,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.59,1.96,121,274,155,561,-2.14,12.48
8,"phonememohammadiaOnline",-6,NA,100,"phonememohammadiaOnline_100ph-6dB.wav",1.374949,-0.903762,-9.122549,-5.695284,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,27.81,1.6,103,302,147,561,-3.92,12.12
8,"phonememohammadiaOnline",-6,NA,500,"phonememohammadiaOnline_500ph-6dB.wav",1.269105,-1.009606,-9.161591,-5.734326,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.19,0,132,254,175,561,-0.539999999999999,10.52
8,"phonememohammadiaOnline",-6,NA,999,"phonememohammadiaOnline_999ph-6dB.wav",1.298403,-0.980308,-9.1732,-5.745934,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.23,0.71,116,281,160,561,-2.5,11.23
8,"phonememohammadiaOnline",-3,NA,1,"phonememohammadiaOnline_001ph-3dB.wav",1.344914,-0.518187,-9.292347,-7.887351,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.23,1.43,114,283,156,561,-6.42,11.77
8,"phonememohammadiaOnline",-3,NA,5,"phonememohammadiaOnline_005ph-3dB.wav",0.996402,-0.866698,-9.322709,-7.917712,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.41,1.96,125,271,154,561,-6.24,12.3
8,"phonememohammadiaOnline",-3,NA,10,"phonememohammadiaOnline_010ph-3dB.wav",1.463472,-0.399629,-9.324842,-7.919846,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.7,1.78,110,290,151,561,-6.95,12.12
8,"phonememohammadiaOnline",-3,NA,50,"phonememohammadiaOnline_050ph-3dB.wav",1.066154,-0.796947,-9.322462,-7.917466,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.88,2.67,108,291,147,561,-6.77,13.01
8,"phonememohammadiaOnline",-3,NA,100,"phonememohammadiaOnline_100ph-3dB.wav",1.359739,-0.503362,-9.289175,-7.884178,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.59,0.53,117,278,163,561,-6.06,10.87
8,"phonememohammadiaOnline",-3,NA,500,"phonememohammadiaOnline_500ph-3dB.wav",1.279012,-0.584089,-9.320669,-7.915672,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.59,3.74,113,282,145,561,-6.06,14.08
8,"phonememohammadiaOnline",-3,NA,999,"phonememohammadiaOnline_999ph-3dB.wav",1.166829,-0.696271,-9.324496,-7.919499,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.23,2.67,117,280,149,561,-6.42,13.01
8,"phonememohammadiaOnline",0,NA,1,"phonememohammadiaOnline_001ph00dB.wav",1.179591,-0.903323,-9.411717,-11.478022,"SoI = c3s(m)
Noise = NOIZEUS car",2.9,3.2,-0.3,30.84,2.32,120,268,160,561,-6.41,9.98
8,"phonememohammadiaOnline",0,NA,5,"phonememohammadiaOnline_005ph00dB.wav",1.368452,-0.714463,-9.419305,-11.48561,"SoI = c3s(m)
Noise = NOIZEUS car",3.2,3.3,1.4,29.95,0.53,116,277,165,561,-7.3,8.19
8,"phonememohammadiaOnline",0,NA,10,"phonememohammadiaOnline_010ph00dB.wav",1.296325,-0.786589,-9.433501,-11.499805,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.12,1.6,110,282,160,561,-7.13,9.26
8,"phonememohammadiaOnline",0,NA,50,"phonememohammadiaOnline_050ph00dB.wav",1.178785,-0.904129,-9.418965,-11.485269,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.59,1.6,117,278,157,561,-7.66,9.26
8,"phonememohammadiaOnline",0,NA,100,"phonememohammadiaOnline_100ph00dB.wav",1.118642,-0.964272,-9.423197,-11.489502,"SoI = c3s(m)
Noise = NOIZEUS car",2.77777777777778,3.44444444444444,1.22222222222222,30.3,1.25,121,270,163,561,-6.95,8.91
8,"phonememohammadiaOnline",0,NA,500,"phonememohammadiaOnline_500ph00dB.wav",1.141083,-0.941831,-9.438347,-11.504651,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.48,1.25,117,273,164,561,-6.77,8.91
8,"phonememohammadiaOnline",0,NA,999,"phonememohammadiaOnline_999ph00dB.wav",1.408535,-0.67438,-9.377448,-11.443753,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.48,-0.53,121,269,174,561,-6.77,7.13
8,"phonememohammadiaOnline",3,NA,1,"phonememohammadiaOnline_001ph03dB.wav",1.462004,-0.748289,-9.472584,-15.256885,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.48,1.25,122,268,164,561,-7.49,1.96
8,"phonememohammadiaOnline",3,NA,5,"phonememohammadiaOnline_005ph03dB.wav",1.230657,-0.979636,-9.43966,-15.223961,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.84,1.43,131,257,165,561,-7.13,2.14
8,"phonememohammadiaOnline",3,NA,10,"phonememohammadiaOnline_010ph03dB.wav",1.239832,-0.970461,-9.449391,-15.233691,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.19,1.78,124,262,165,561,-6.78,2.49
8,"phonememohammadiaOnline",3,NA,50,"phonememohammadiaOnline_050ph03dB.wav",1.277584,-0.932709,-9.466884,-15.251184,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.48,1.07,127,263,165,561,-7.49,1.78
8,"phonememohammadiaOnline",3,NA,100,"phonememohammadiaOnline_100ph03dB.wav",1.497791,-0.712502,-9.415832,-15.200133,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.3,1.6,120,271,161,561,-7.67,2.31
8,"phonememohammadiaOnline",3,NA,500,"phonememohammadiaOnline_500ph03dB.wav",1.431001,-0.779292,-9.476415,-15.260715,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.95,3.03,121,272,151,561,-8.02,3.74
8,"phonememohammadiaOnline",3,NA,999,"phonememohammadiaOnline_999ph03dB.wav",1.305211,-0.905082,-9.387362,-15.171663,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.48,1.25,129,261,164,561,-7.49,1.96
8,"phonememohammadiaOnline",6,NA,1,"phonememohammadiaOnline_001ph06dB.wav",1.558956,-0.809261,-9.461534,-16.232535,"SoI = c3s(m)
Noise = NOIZEUS car",3,3,0,30.48,3.39,106,284,152,561,-10.7,0.54
8,"phonememohammadiaOnline",6,NA,5,"phonememohammadiaOnline_005ph06dB.wav",1.524411,-0.843806,-9.428201,-16.199203,"SoI = c3s(m)
Noise = NOIZEUS car",3,4,2,31.02,3.21,120,267,156,561,-10.16,0.36
8,"phonememohammadiaOnline",6,NA,10,"phonememohammadiaOnline_010ph06dB.wav",1.063744,-1.304473,-9.452885,-16.223886,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.66,0.53,124,265,169,561,-10.52,-2.32
8,"phonememohammadiaOnline",6,NA,50,"phonememohammadiaOnline_050ph06dB.wav",1.602058,-0.76616,-9.432179,-16.203181,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,31.19,1.78,121,265,165,561,-9.99,-1.07
8,"phonememohammadiaOnline",6,NA,100,"phonememohammadiaOnline_100ph06dB.wav",1.535616,-0.832601,-9.424033,-16.195035,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.48,2.67,116,274,156,561,-10.7,-0.18
8,"phonememohammadiaOnline",6,NA,500,"phonememohammadiaOnline_500ph06dB.wav",1.458422,-0.909795,-9.470708,-16.24171,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.84,-0.18,124,264,174,561,-10.34,-3.03
8,"phonememohammadiaOnline",6,NA,999,"phonememohammadiaOnline_999ph06dB.wav",1.243684,-1.124534,-9.448332,-16.219334,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,30.84,2.85,116,272,157,561,-10.34,0
8,"phonememohammadiaSupervised",-6,NA,1,"phonememohammadiaSupervised_001ph-6dB.wav",2.423764,0.145053,-9.406823,-5.979557,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.41,1.78,125,271,155,561,-2.32,12.3
8,"phonememohammadiaSupervised",-6,NA,5,"phonememohammadiaSupervised_005ph-6dB.wav",2.183766,-0.094946,-9.151096,-5.723831,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.88,1.25,118,281,155,561,-2.85,11.77
8,"phonememohammadiaSupervised",-6,NA,10,"phonememohammadiaSupervised_010ph-6dB.wav",2.252964,-0.025748,-9.236032,-5.808767,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.16,2.67,111,292,143,561,-3.57,13.19
8,"phonememohammadiaSupervised",-6,NA,50,"phonememohammadiaSupervised_050ph-6dB.wav",2.063395,-0.215317,-9.154942,-5.727676,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,26.56,3.74,101,311,128,561,-5.17,14.26
8,"phonememohammadiaSupervised",-6,NA,100,"phonememohammadiaSupervised_100ph-6dB.wav",2.131178,-0.147533,-9.188572,-5.761306,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.41,1.6,121,275,156,561,-2.32,12.12
8,"phonememohammadiaSupervised",-6,NA,500,"phonememohammadiaSupervised_500ph-6dB.wav",1.270758,-1.007954,-9.205128,-5.777863,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.34,1.6,114,288,150,561,-3.39,12.12
8,"phonememohammadiaSupervised",-6,NA,999,"phonememohammadiaSupervised_999ph-6dB.wav",3.152446,0.873735,-9.210577,-5.783311,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,26.38,6.06,84,329,114,561,-5.35,16.58
8,"phonememohammadiaSupervised",-3,NA,1,"phonememohammadiaSupervised_001ph-3dB.wav",1.010369,-0.852731,-9.209423,-7.804427,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,27.45,3.92,100,307,132,561,-8.2,14.26
8,"phonememohammadiaSupervised",-3,NA,5,"phonememohammadiaSupervised_005ph-3dB.wav",2.936655,1.073555,-9.341104,-7.936107,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.88,1.43,127,272,154,561,-6.77,11.77
8,"phonememohammadiaSupervised",-3,NA,10,"phonememohammadiaSupervised_010ph-3dB.wav",2.98782,1.124719,-9.329521,-7.924524,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.7,3.57,111,289,141,561,-6.95,13.91
8,"phonememohammadiaSupervised",-3,NA,50,"phonememohammadiaSupervised_050ph-3dB.wav",1.091401,-0.771699,-9.33385,-7.928853,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.7,3.57,101,299,141,561,-6.95,13.91
8,"phonememohammadiaSupervised",-3,NA,100,"phonememohammadiaSupervised_100ph-3dB.wav",1.25335,-0.609751,-9.357707,-7.952711,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,27.99,3.39,111,293,138,561,-7.66,13.73
8,"phonememohammadiaSupervised",-3,NA,500,"phonememohammadiaSupervised_500ph-3dB.wav",0.998386,-0.864715,-9.342217,-7.937221,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,28.7,2.32,115,285,148,561,-6.95,12.66
8,"phonememohammadiaSupervised",-3,NA,999,"phonememohammadiaSupervised_999ph-3dB.wav",1.076303,-0.786797,-9.362966,-7.95797,"SoI = c3s(m)
Noise = NOIZEUS car",NA,NA,NA,29.41,1.25,114,282,158,561,-6.24,11.59
8,"phonememohammadiaSupervised",0,NA,1,"phonememohammadiaSupervised_001ph00dB.wav",1.215295,-0.86762,-9.46942,-11.535725,"SoI = c3s(m)
Noise = NOIZEUS car",2.1,2.1,-1.4,26.74,5.35,94,317,120,561,-10.51,13.01
